time,x_actual_x,x_actual_y,x_actual_z,x_desired_x,x_desired_y,x_desired_z,x_d_actual_x,x_d_actual_y,x_d_actual_z,x_d_desired_x,x_d_desired_y,x_d_desired_z,disturbance_x,disturbance_y,disturbance_z,force,force_error,tracking_error,stiffness,dotproduct
5.06073,-0.772285,1.328373,-0.2375312,-0.7879356,1.314655,-0.229414,-0.08880732,-0.05147284,-0.005701324,-0.03125766,-0.08045457,-0.02493563,0,0,0,0.05901367,-9.940987,0.01401795,255,-7.120856E-05
5.084717,-0.7736478,1.327643,-0.2376441,-0.7884813,1.313455,-0.2298235,-0.05116698,-0.02813969,-0.003171532,-0.01657707,-0.04088705,-0.01249939,0,0,0,0.07870475,-9.921295,0.01384414,255,-0.00114833
5.107292,-0.7753202,1.326715,-0.2378397,-0.789213,1.312008,-0.2303514,-0.05609836,-0.03005261,-0.00464726,-0.02246585,-0.04940229,-0.01685429,0,0,0,0.08686299,-9.913137,0.01359735,255,-0.001414886
5.130424,-0.7768488,1.32581,-0.2380631,-0.7900518,1.310548,-0.2308916,-0.07331208,-0.04067726,-0.00857546,-0.03207567,-0.06341451,-0.02314486,0,0,0,0.0621345,-9.937865,0.01323558,255,-0.0002431065
5.150497,-0.7783947,1.324866,-0.2383274,-0.7908766,1.30922,-0.2313787,-0.06819584,-0.04039738,-0.009966388,-0.03742182,-0.06514849,-0.02409962,0,0,0,0.04812889,-9.951871,0.01284304,255,-0.001328305
5.173676,-0.7796027,1.324067,-0.23859,-0.7916251,1.308037,-0.2318167,-0.07614619,-0.04649333,-0.0130179,-0.04062735,-0.0654007,-0.02399239,0,0,0,0.04596731,-9.954033,0.01240517,255,-0.001217414
5.194946,-0.7807096,1.32321,-0.2389067,-0.7924408,1.306789,-0.2322804,-0.05217,-0.03447796,-0.01134164,-0.03232341,-0.05108114,-0.01891474,0,0,0,0.06227488,-9.937725,0.01198939,255,-0.002282572
5.216728,-0.7813705,1.322588,-0.2391608,-0.7930202,1.305856,-0.2326353,-0.05176095,-0.04010212,-0.01481114,-0.03814273,-0.0583861,-0.02168157,0,0,0,0.08323795,-9.916762,0.01148676,255,-0.003234401
5.23925,-0.782036,1.321794,-0.2394924,-0.7936689,1.304874,-0.2330137,-0.0302356,-0.02846313,-0.01162195,-0.02651069,-0.04268652,-0.01623582,0,0,0,0.1064417,-9.893559,0.01108249,255,-0.002472481
5.262245,-0.7826122,1.320915,-0.2398523,-0.794504,1.303712,-0.2334723,-0.02880666,-0.03437706,-0.0143556,-0.02807649,-0.04248369,-0.01638355,0,0,0,2.405642,-7.594357,0.01053957,255,-0.07505065
5.282547,-0.7830335,1.320078,-0.2400715,-0.7954316,1.302629,-0.2339087,-0.02621431,-0.03997093,-0.01637344,-0.03799408,-0.05289505,-0.02086407,0,0,0,3.647048,-6.352952,0.009935675,255,-0.08876532
5.305336,-0.783228,1.320262,-0.2401201,-0.7959368,1.302135,-0.2340952,-0.02034877,-0.04042695,-0.01058746,-0.04479954,-0.05229827,-0.02107418,0,0,0,2.792081,-7.207919,0.009477193,255,-0.07170332
5.338348,-0.7836355,1.320612,-0.2402471,-0.7970101,1.301406,-0.2343588,-0.008385777,0.00794875,-0.002092588,-0.02178965,-0.02129093,-0.008041296,0,0,0,2.275757,-7.724243,0.009523013,255,-0.05964949
5.352959,-0.7840565,1.320779,-0.2402943,-0.7982044,1.300874,-0.2346002,-0.01232727,0.01056932,-0.003844046,-0.03246524,-0.02204016,-0.007976575,0,0,0,1.961517,-8.038484,0.009600203,255,-0.05462453
5.37352,-0.7843534,1.320775,-0.2402763,-0.7989439,1.300654,-0.2346777,-0.03141008,0.01247688,-0.003521628,-0.08909896,-0.03973392,-0.01800832,0,0,0,1.615679,-8.384321,0.00969191,255,-0.0486398
5.393661,-0.7849911,1.320586,-0.2401431,-0.8001038,1.300401,-0.2347522,-0.01390999,-0.0001731766,0.0008435377,-0.03465487,-0.01030122,-0.003631123,0,0,0,1.338465,-8.661535,0.009752044,255,-0.03887186
5.41674,-0.7857546,1.320219,-0.2399281,-0.8015769,1.300189,-0.2348314,-0.03145877,-0.00934442,0.006574614,-0.0572162,-0.01249647,-0.003672492,0,0,0,1.173649,-8.826351,0.009884981,255,-0.03209588
5.439636,-0.7866133,1.319754,-0.2396839,-0.8028042,1.300036,-0.2348901,-0.03302651,-0.01585705,0.009297648,-0.06372216,-0.009163572,-0.003426671,0,0,0,1.003067,-8.996933,0.01003348,255,-0.02538062
5.461128,-0.7877432,1.319095,-0.2393823,-0.8043339,1.299857,-0.2349514,-0.03712226,-0.02009297,0.01055924,-0.05305646,-0.006601459,-0.002538032,0,0,0,0.8626744,-9.137325,0.01018586,255,-0.01438631
5.484467,-0.7892874,1.318184,-0.2390139,-0.8062128,1.299658,-0.2350339,-0.05352141,-0.03123871,0.01428668,-0.07246397,-0.008459072,-0.002905335,0,0,0,0.7385892,-9.261411,0.01035973,255,-0.006496032
5.507515,-0.7910915,1.317152,-0.2386709,-0.8083178,1.299415,-0.2351511,-0.06605948,-0.03898601,0.01575759,-0.08037645,-0.008516237,-0.003528884,0,0,0,0.6630028,-9.336997,0.01057284,255,0.0017357
5.529846,-0.7931723,1.316043,-0.2383693,-0.810619,1.299111,-0.2352977,-0.07783698,-0.04451428,0.01479695,-0.09081581,-0.01051267,-0.005055752,0,0,0,0.570752,-9.429248,0.01077457,255,0.002864546
5.551369,-0.7955897,1.314842,-0.238112,-0.8128973,1.298732,-0.2354774,-0.0959319,-0.05110139,0.01390477,-0.1060939,-0.0139927,-0.006760024,0,0,0,0.5142874,-9.485713,0.01096379,255,0.002617589
5.575386,-0.797481,1.313935,-0.2379673,-0.814716,1.298373,-0.2356519,-0.1104782,-0.05490542,0.01176233,-0.1041231,-0.01734114,-0.008210207,0,0,0,0.4452735,-9.554727,0.01113458,255,0.003903402
5.596458,-0.7994647,1.312981,-0.2378688,-0.8164779,1.297984,-0.2358458,-0.0785732,-0.03767829,0.006012282,-0.07555715,-0.0149267,-0.007250396,0,0,0,0.3862481,-9.613752,0.01122962,255,0.005353428
5.619675,-0.8021505,1.311873,-0.2378103,-0.8188271,1.297411,-0.236113,-0.09319276,-0.04480287,0.004625896,-0.0827705,-0.01823477,-0.009108983,0,0,0,0.3170056,-9.682995,0.01128278,255,0.003260248
5.653671,-0.8048092,1.310728,-0.2378136,-0.8208792,1.296818,-0.2363595,-0.116374,-0.04802686,0.002536157,-0.1017898,-0.02482438,-0.01157541,0,0,0,3.297921,-6.702079,0.01132461,255,-0.03239051
5.669785,-0.8054451,1.310864,-0.2377965,-0.8233804,1.296068,-0.2366673,-0.07738938,-0.03333541,-9.715745E-05,-0.05973275,-0.01727668,-0.007175772,0,0,0,2.841918,-7.158082,0.01130025,255,-0.01913084
5.684486,-0.8067109,1.311124,-0.2377262,-0.8249131,1.295683,-0.2367669,-0.04103967,0.008808777,0.001100135,-0.1614122,-0.04837519,-0.01986398,0,0,0,2.476915,-7.523085,0.01139525,255,-0.01098618
5.708534,-0.8079907,1.311278,-0.2376273,-0.8261837,1.295388,-0.2368248,-0.08905327,0.01828368,0.004948336,-0.107836,-0.0271152,-0.007007347,0,0,0,2.047319,-7.952682,0.01164734,255,-0.007349046
5.730362,-0.8104185,1.311298,-0.2373747,-0.8285121,1.294843,-0.2369393,-0.05161298,0.0061875,0.003990385,-0.05124279,-0.01190865,-0.002334135,0,0,0,1.636567,-8.363433,0.01193239,255,-0.01316963
5.750427,-0.8125806,1.310991,-0.2371073,-0.8305405,1.294334,-0.237098,-0.1137742,0.0009776099,0.01183746,-0.1091124,-0.02551841,-0.005368475,0,0,0,1.503664,-8.496336,0.01250167,255,-0.017182
5.774429,-0.8134986,1.310758,-0.2369959,-0.8314707,1.294063,-0.2372056,-0.1050733,-0.0149182,0.01299476,-0.09858176,-0.02475552,-0.007711114,0,0,0,1.219953,-8.780047,0.01295874,255,-0.02521685
5.796021,-0.8155887,1.309949,-0.2367828,-0.8336284,1.293427,-0.23751,-0.03822119,-0.009708545,0.00463588,-0.03872747,-0.01125715,-0.004482012,0,0,0,1.082304,-8.917696,0.01311436,255,-0.02610835
5.817688,-0.8169587,1.309217,-0.236696,-0.8354121,1.292888,-0.2377741,-0.09954976,-0.03853447,0.01015171,-0.102769,-0.03033021,-0.01449514,0,0,0,0.958814,-9.041186,0.01332617,255,-0.02474303
5.841812,-0.8179806,1.30858,-0.2366707,-0.8368334,1.292455,-0.2379957,-0.06250272,-0.03341455,0.003959276,-0.08137726,-0.02458232,-0.01205186,0,0,0,0.7880839,-9.211916,0.01334166,255,-0.01928102
5.861389,-0.8196931,1.307399,-0.2367271,-0.8391023,1.29174,-0.2383948,-0.04217422,-0.02628109,0.001042979,-0.05865278,-0.01787331,-0.009145741,0,0,0,0.7131668,-9.286833,0.01328637,255,-0.01589845
5.883873,-0.82078,1.306626,-0.2368374,-0.8405173,1.291275,-0.2386697,-0.08921341,-0.0615312,-0.00293745,-0.1181998,-0.03721184,-0.02078883,0,0,0,0.6423315,-9.357669,0.01307111,255,-0.0126273
5.908226,-0.8220382,1.305729,-0.2370287,-0.8422894,1.290663,-0.2390482,-0.04659899,-0.03312071,-0.004727879,-0.06067018,-0.01996954,-0.01178647,0,0,0,0.5308782,-9.469122,0.01286418,255,-0.009792999
5.929176,-0.8237259,1.304535,-0.2373741,-0.8446137,1.289788,-0.2395929,-0.05309784,-0.03786019,-0.008074091,-0.07478469,-0.02579181,-0.01597211,0,0,0,0.4470813,-9.552918,0.01257009,255,-0.008436357
5.950294,-0.8253835,1.303385,-0.2377796,-0.8464931,1.289027,-0.2400592,-0.07951227,-0.05624326,-0.01627089,-0.109507,-0.04126415,-0.02566162,0,0,0,0.4201286,-9.579871,0.01210365,255,-0.008050091
5.982697,-0.8263642,1.302732,-0.2380368,-0.8476205,1.288544,-0.2403498,-0.07770867,-0.0539219,-0.01901153,-0.08810019,-0.03565361,-0.02186159,0,0,0,3.050439,-6.949561,0.01159718,255,-0.02981763
5.999474,-0.8277639,1.3016,-0.23833,-0.849811,1.287518,-0.2409261,-0.03017166,-0.02008876,-0.007911531,-0.0346886,-0.01487309,-0.008940361,0,0,0,4.124372,-5.875628,0.01129166,255,-0.008184529
6.019135,-0.8278106,1.301783,-0.2384199,-0.8510997,1.286906,-0.2412186,-0.08732077,-0.07066575,-0.01829486,-0.1366574,-0.06400226,-0.03595758,0,0,0,3.355676,-6.644324,0.01088359,255,0.006758484
6.041115,-0.8294206,1.302176,-0.2386117,-0.8528532,1.286209,-0.2414301,-0.002357583,0.009237875,-0.004534738,-0.06501395,-0.03087712,-0.01475594,0,0,0,2.729297,-7.270703,0.01084425,255,-0.001921912
6.061729,-0.8317785,1.302448,-0.238736,-0.8548316,1.285529,-0.241557,-0.07249174,0.01773445,-0.008636422,-0.07895429,-0.03134662,-0.009522071,0,0,0,2.270796,-7.729204,0.01097403,255,-0.002566913
6.084511,-0.8340036,1.302382,-0.2387569,-0.8567407,1.284899,-0.2417386,-0.1139191,0.0131197,-0.006006957,-0.09558146,-0.03287989,-0.006130782,0,0,0,2.020398,-7.979602,0.01134403,255,-0.00673045
6.10994,-0.8353404,1.302171,-0.2387577,-0.8579549,1.284476,-0.2419189,-0.09783577,-0.002898566,-0.0009172677,-0.08394048,-0.02770148,-0.007985471,0,0,0,1.66046,-8.33954,0.01173129,255,-0.01245505
6.130264,-0.8382491,1.301323,-0.2387651,-0.8602985,1.283666,-0.2422979,-0.05256854,-0.008288329,-3.281578E-05,-0.04774931,-0.01662822,-0.007090553,0,0,0,1.400173,-8.599827,0.01191553,255,-0.01328738
6.151649,-0.8403975,1.300428,-0.2387757,-0.8622849,1.283018,-0.2425768,-0.1460169,-0.04258426,-0.0003710264,-0.1176513,-0.04067527,-0.01902707,0,0,0,1.184537,-8.815463,0.01214417,255,-0.0133832
6.172569,-0.8428146,1.299253,-0.2387989,-0.8644568,1.282315,-0.2428502,-0.09811629,-0.04086455,-0.0004845383,-0.09071755,-0.0295895,-0.01273683,0,0,0,1.05433,-8.94567,0.01218355,255,-0.01705233
6.196396,-0.8445994,1.298323,-0.2388273,-0.8658895,1.281814,-0.2430571,-0.1151627,-0.0560194,-0.001101872,-0.1034823,-0.03351054,-0.01302651,0,0,0,0.8901576,-9.109842,0.01213921,255,-0.01624566
6.217667,-0.8471228,1.296924,-0.2389193,-0.8679391,1.281071,-0.2434048,-0.07454988,-0.03883843,-0.001190049,-0.05984355,-0.02089806,-0.008641551,0,0,0,0.7734181,-9.226582,0.01207027,255,-0.0181519
6.240036,-0.8495392,1.295557,-0.2390922,-0.8701496,1.280216,-0.2438547,-0.1209324,-0.06701326,-0.004404707,-0.09822041,-0.03563185,-0.01666191,0,0,0,0.6637199,-9.33628,0.01189471,255,-0.01427917
6.261879,-0.8521938,1.294047,-0.2393932,-0.8723074,1.279393,-0.2443126,-0.1069634,-0.06050532,-0.00765683,-0.09785282,-0.03782506,-0.01991515,0,0,0,0.5785812,-9.421419,0.01164923,255,-0.01272838
6.283852,-0.8536663,1.293225,-0.2395945,-0.8736454,1.278864,-0.2445931,-0.1214496,-0.06912085,-0.01377072,-0.09871564,-0.03767452,-0.02095059,0,0,0,0.4943641,-9.505636,0.01128978,255,-0.01143894
6.309303,-0.8563685,1.291725,-0.2400206,-0.8758245,1.277955,-0.2450908,-0.05834341,-0.03254421,-0.007973095,-0.05301778,-0.02096244,-0.01111179,0,0,0,0.4205863,-9.579413,0.0110733,255,-0.01093135
6.329529,-0.8586622,1.290442,-0.2404637,-0.8777183,1.277112,-0.2455716,-0.1022164,-0.05675505,-0.01612103,-0.0824292,-0.03437951,-0.01882891,0,0,0,0.3768198,-9.62318,0.01063893,255,-0.008488568
6.349937,-0.8603171,1.289498,-0.2408353,-0.8793542,1.27634,-0.2460124,-0.1476624,-0.08262218,-0.0285256,-0.1219187,-0.05424239,-0.0309507,0,0,0,0.3153894,-9.68461,0.01020598,255,-0.007753283
6.373123,-0.8625485,1.288226,-0.2413847,-0.8815164,1.275272,-0.2465379,-0.07862054,-0.04483055,-0.01765246,-0.07771441,-0.0366641,-0.02093999,0,0,0,0.2428346,-9.757166,0.009847539,255,-0.007047023
6.395454,-0.8651718,1.286689,-0.2420443,-0.8841377,1.273956,-0.2470316,-0.09639708,-0.05496045,-0.0237362,-0.0934101,-0.04613855,-0.02270363,0,0,0,5.770174,-4.229826,0.009333998,255,0.01431764
6.417786,-0.865564,1.286547,-0.2421156,-0.8863524,1.272899,-0.2472408,-0.1215855,-0.07122415,-0.03057041,-0.1214943,-0.06100822,-0.02287946,0,0,0,4.841575,-5.158425,0.008713067,255,-0.03098574
6.440491,-0.8672607,1.287041,-0.2422559,-0.8880122,1.272268,-0.2470577,-0.01670915,-0.00603774,-0.003036643,-0.09433905,-0.04504692,-0.008911886,0,0,0,3.896241,-6.103759,0.008691958,255,-0.049403
6.463577,-0.8698539,1.287246,-0.2420415,-0.8906223,1.271456,-0.2464113,-0.0747254,0.02174689,-0.006179646,-0.07310306,-0.02777428,0.008061891,0,0,0,3.053363,-6.946637,0.009408832,255,-0.06848516
6.486076,-0.8726404,1.286822,-0.2413969,-0.8931497,1.270608,-0.2457049,-0.1168437,0.009227827,0.009662899,-0.1176011,-0.03659441,0.02912567,0,0,0,2.669542,-7.330458,0.01057828,255,-0.08136868
6.509758,-0.8748874,1.28602,-0.2407001,-0.8952013,1.269861,-0.2451629,-0.1240579,-0.01886252,0.02869714,-0.1125276,-0.03774626,0.03144903,0,0,0,2.256725,-7.743275,0.01170705,255,-0.09150486
6.530441,-0.8775563,1.284626,-0.2397537,-0.8973379,1.269013,-0.2445862,-0.09485457,-0.03386675,0.02941325,-0.08660175,-0.03155696,0.02288144,0,0,0,1.91817,-8.08183,0.01242916,255,-0.09231542
6.556763,-0.8801941,1.282849,-0.2387432,-0.8997979,1.268047,-0.2439533,-0.1284187,-0.06707737,0.0455385,-0.1028101,-0.04077758,0.02775101,0,0,0,1.569145,-8.430855,0.01310419,255,-0.08502969
6.576241,-0.8836148,1.280202,-0.2374606,-0.9027019,1.266895,-0.2433033,-0.09955145,-0.06706648,0.03813796,-0.0928412,-0.03644634,0.0238829,0,0,0,1.418381,-8.581619,0.01363135,255,-0.07731882
6.600044,-0.8856151,1.278586,-0.2367922,-0.9045609,1.266112,-0.2430103,-0.1806444,-0.1397751,0.06773142,-0.1533542,-0.06086322,0.03432842,0,0,0,1.222658,-8.777342,0.01421343,255,-0.06786004
6.631172,-0.8882131,1.27651,-0.2360739,-0.9067062,1.265122,-0.2427781,-0.0811726,-0.06555728,0.02712364,-0.07544021,-0.03174826,0.01189048,0,0,0,1.070129,-8.929871,0.01451579,255,-0.0611423
6.649605,-0.8909621,1.274312,-0.2354946,-0.9091911,1.263801,-0.2426568,-0.08319654,-0.06647783,0.02300422,-0.06869961,-0.03171955,0.007436477,0,0,0,1.000377,-8.999622,0.01485026,255,-0.05714363
6.664383,-0.8931555,1.272543,-0.2351828,-0.9109339,1.262758,-0.2426928,-0.1533278,-0.1226396,0.03230718,-0.1385937,-0.07369681,0.006761968,0,0,0,0.9095412,-9.090459,0.01509951,255,-0.05017391
6.683594,-0.8950555,1.271004,-0.2350192,-0.9123629,1.261851,-0.2427438,-0.1538172,-0.1240386,0.02186998,-0.1222245,-0.07313403,-0.002524746,0,0,0,0.7874424,-9.212558,0.01518948,255,-0.03821414
6.70652,-0.8975977,1.268956,-0.2349257,-0.9145196,1.260391,-0.2428356,-0.0967548,-0.07834353,0.008328477,-0.07276491,-0.04615263,-0.002598096,0,0,0,0.6346374,-9.365362,0.01518614,255,-0.02722991
6.72998,-0.9005722,1.266562,-0.2349849,-0.9170476,1.25857,-0.2429186,-0.1074181,-0.08655202,0.003949065,-0.09113072,-0.06169407,-0.003878546,0,0,0,0.5369087,-9.463091,0.01509068,255,-0.02266617
6.751503,-0.903399,1.264241,-0.2351637,-0.9193274,1.256793,-0.2429668,-0.1314038,-0.1057623,-0.002612066,-0.111679,-0.08046322,-0.003662685,0,0,0,0.4623249,-9.537675,0.01484736,255,-0.01684415
6.772827,-0.9057572,1.262295,-0.2354089,-0.9214182,1.255043,-0.2431424,-0.1301855,-0.106888,-0.008235242,-0.1049966,-0.08181439,-0.00222077,0,0,0,0.4409001,-9.5591,0.01450768,255,-0.01578174
6.795677,-0.9070903,1.261162,-0.2356305,-0.9226974,1.253914,-0.2433539,-0.1100006,-0.09077513,-0.01143795,-0.09752558,-0.08163924,-0.008190614,0,0,0,0.4001053,-9.599895,0.01414443,255,-0.01319822
6.820404,-0.9094172,1.259081,-0.236218,-0.9248949,1.251823,-0.2438257,-0.05814528,-0.04942284,-0.009666181,-0.05579243,-0.04926165,-0.009226809,0,0,0,0.3550373,-9.644962,0.01385667,255,-0.008553701
6.838966,-0.9114305,1.257188,-0.2369447,-0.9270377,1.249733,-0.2443951,-0.09566636,-0.08556011,-0.02415307,-0.09035102,-0.08597671,-0.01939647,0,0,0,0.3477534,-9.652246,0.01314638,255,-0.007327521
6.86322,-0.9122843,1.256368,-0.2373315,-0.927962,1.248816,-0.2446861,-0.1030823,-0.09689941,-0.03720703,-0.1097076,-0.1070007,-0.02915344,0,0,0,8.424248,-1.575752,0.01231136,255,0.04942574
6.884377,-0.9128028,1.255761,-0.2375838,-0.9300542,1.246714,-0.2452893,-0.03673876,-0.03529732,-0.01664581,-0.03977552,-0.03944723,-0.01252154,0,0,0,7.239727,-2.760273,0.01188056,255,0.05293567
6.905632,-0.9137958,1.256429,-0.2377213,-0.9317601,1.245313,-0.2452906,-0.02423128,-0.02835896,-0.01178699,-0.09776627,-0.09824532,-0.02818627,0,0,0,6.189055,-3.810945,0.01158249,255,0.0342999
6.931129,-0.9146355,1.256845,-0.2377791,-0.9329412,1.244523,-0.2450681,-0.04570093,0.03073977,-0.006331197,-0.07850904,-0.0644641,-6.034937E-05,0,0,0,4.784367,-5.215633,0.01174359,255,0.009215192
6.957253,-0.9164696,1.25741,-0.2376153,-0.9350439,1.243351,-0.2445455,-0.02984129,0.01477342,-0.002054806,-0.04197524,-0.02808517,0.007905708,0,0,0,4.137525,-5.862475,0.01196531,255,-0.009388676
6.973595,-0.9177356,1.257465,-0.2373651,-0.9365898,1.242567,-0.2442166,-0.08034968,0.02477962,0.007175385,-0.09211543,-0.05131914,0.022897,0,0,0,3.610667,-6.389333,0.01273386,255,-0.02372392
6.994644,-0.9191166,1.257249,-0.2370527,-0.9379208,1.241907,-0.244037,-0.0758016,0.003247773,0.01498258,-0.0925651,-0.04696779,0.01969364,0,0,0,3.028801,-6.971199,0.01330901,255,-0.03542576
7.020325,-0.9211994,1.256533,-0.2365797,-0.9398622,1.240986,-0.2439255,-0.06587177,-0.01026883,0.01490288,-0.06348367,-0.03145469,0.008565889,0,0,0,2.468866,-7.531134,0.01387177,255,-0.04363275
7.041176,-0.9237328,1.255243,-0.2360818,-0.9421837,1.239952,-0.2439442,-0.08088657,-0.02782407,0.01837037,-0.07539583,-0.0357963,0.004328704,0,0,0,2.089558,-7.910442,0.01456132,255,-0.04228088
7.060783,-0.9257761,1.253969,-0.2357647,-0.9440281,1.239174,-0.2440306,-0.1207472,-0.06147159,0.02372727,-0.1106506,-0.04926137,-0.0008920454,0,0,0,1.853479,-8.146522,0.01515531,255,-0.04174772
7.085388,-0.9279757,1.252408,-0.2355387,-0.9458031,1.238349,-0.2442309,-0.1058609,-0.06598938,0.01642787,-0.09555336,-0.04032238,-0.004474432,0,0,0,1.531721,-8.468279,0.01546464,255,-0.03798793
7.105217,-0.9303173,1.250614,-0.2355033,-0.9478293,1.237312,-0.2446203,-0.08870673,-0.06298077,0.009115385,-0.07158414,-0.03324519,-0.008076923,0,0,0,1.413576,-8.586424,0.01562318,255,-0.03775896
7.127831,-0.9313158,1.24981,-0.2355623,-0.9485793,1.236882,-0.2448177,-0.1159508,-0.08882698,0.001753164,-0.1003317,-0.05136712,-0.01928185,0,0,0,1.16562,-8.83438,0.01556884,255,-0.03074165
7.149597,-0.9334713,1.248037,-0.2358627,-0.9505143,1.235707,-0.245419,-0.04431934,-0.03570522,-0.002619158,-0.03328712,-0.01909075,-0.008762276,0,0,0,0.998098,-9.001902,0.01546798,255,-0.02693746
7.171379,-0.9355303,1.246255,-0.2363687,-0.9523019,1.234557,-0.2459944,-0.1002212,-0.08242617,-0.01396772,-0.08997262,-0.05465147,-0.02795761,0,0,0,0.8513517,-9.148648,0.01509106,255,-0.02320181
7.193542,-0.9374473,1.244538,-0.2369847,-0.9541447,1.233328,-0.2465599,-0.0940686,-0.0813818,-0.02311345,-0.08166499,-0.05250087,-0.02629128,0,0,0,0.7541003,-9.2459,0.01451168,255,-0.01822648
7.216515,-0.9387008,1.243399,-0.2374467,-0.9551609,1.232596,-0.2468847,-0.08831832,-0.07910259,-0.02838313,-0.08490224,-0.05665092,-0.02605174,0,0,0,0.6085638,-9.391437,0.01382854,255,-0.01439305
7.237785,-0.9408331,1.241546,-0.238282,-0.9570067,1.231084,-0.247559,-0.05311894,-0.04827938,-0.01957545,-0.04306347,-0.03099741,-0.01376344,0,0,0,0.5170216,-9.482979,0.01332727,255,-0.01496689
7.266586,-0.9426863,1.239928,-0.2390785,-0.9585559,1.229635,-0.2481759,-0.1013359,-0.088062,-0.03969702,-0.08771925,-0.07186481,-0.03204315,0,0,0,0.4420194,-9.557981,0.01247483,255,-0.01290141
7.283104,-0.944385,1.238367,-0.2398641,-0.9599202,1.228274,-0.24871,-0.06501773,-0.05676609,-0.027946,-0.05435292,-0.05085235,-0.02164539,0,0,0,0.3813456,-9.618654,0.01167997,255,-0.01236464
7.30481,-0.9457375,1.237056,-0.2405412,-0.9609573,1.227218,-0.2490765,-0.1004278,-0.09228405,-0.04644508,-0.08065869,-0.08044373,-0.0315742,0,0,0,2.900877,-7.099123,0.01087936,255,-0.0459289
7.325806,-0.9472098,1.235349,-0.2412723,-0.9625517,1.225532,-0.2496088,-0.0612132,-0.05936529,-0.03064572,-0.04693975,-0.0478084,-0.01658807,0,0,0,6.6881,-3.3119,0.01017456,255,0.09346353
7.349754,-0.9471397,1.235265,-0.2413013,-0.9636939,1.224324,-0.2498881,-0.07244159,-0.08394331,-0.03597152,-0.07844465,-0.08295796,-0.02619123,0,0,0,5.545751,-4.454249,0.009289212,255,0.06757542
7.372902,-0.9483447,1.235959,-0.241644,-0.9651828,1.223064,-0.2498178,0.002925024,-0.00350207,-0.001208811,-0.04766098,-0.05038204,-0.01165533,0,0,0,4.262431,-5.737569,0.00920314,255,0.02829998
7.392616,-0.9499233,1.236328,-0.2418101,-0.9669005,1.221841,-0.2495921,-0.05096402,0.02933406,-0.0144956,-0.06297646,-0.0532934,0.002972229,0,0,0,3.855989,-6.144011,0.009724191,255,0.01700569
7.416985,-0.9507176,1.236328,-0.2417903,-0.9676408,1.221343,-0.2495104,-0.08178113,0.0191329,-0.008603014,-0.08898839,-0.06338315,0.01169405,0,0,0,3.049014,-6.950986,0.01047863,255,-0.01908595
7.440018,-0.9525591,1.235847,-0.2416102,-0.9693663,1.220197,-0.2493321,-0.03279036,0,0.0008169292,-0.03055856,-0.02053642,0.003373524,0,0,0,2.564519,-7.435481,0.01084655,255,-0.04208796
7.46209,-0.9542598,1.234823,-0.2413101,-0.9709746,1.219119,-0.2490947,-0.07971175,-0.02081613,0.00779702,-0.07469091,-0.04962537,0.007719617,0,0,0,2.148906,-7.851094,0.01151245,255,-0.05256033
7.484802,-0.9556884,1.233604,-0.240979,-0.9723333,1.218221,-0.2488573,-0.0765003,-0.04608142,0.01349627,-0.07234471,-0.04848361,0.01067583,0,0,0,1.913366,-8.086635,0.01186071,255,-0.05678684
7.510475,-0.9569163,1.232362,-0.2406693,-0.9735982,1.217373,-0.2486433,-0.06239326,-0.05324788,0.01446393,-0.0593422,-0.0392213,0.01036894,0,0,0,1.57967,-8.42033,0.0119924,255,-0.05803081
7.531639,-0.9589387,1.230009,-0.240188,-0.975595,1.215984,-0.2483716,-0.04877367,-0.04931345,0.01230114,-0.05023911,-0.03368371,0.008499053,0,0,0,1.390042,-8.609958,0.0120199,255,-0.05650495
7.550781,-0.9604278,1.228078,-0.239918,-0.9773201,1.214665,-0.2482535,-0.09569325,-0.1113324,0.02277189,-0.09448612,-0.06572089,0.01285819,0,0,0,1.294352,-8.705648,0.01191157,255,-0.05431154
7.584702,-0.9611499,1.227118,-0.2398306,-0.9781435,1.214003,-0.2482464,-0.07621535,-0.09886885,0.01381906,-0.08829254,-0.06748462,0.006043172,0,0,0,1.101323,-8.898677,0.01170557,255,-0.0512955
7.601311,-0.9629222,1.224689,-0.2397472,-0.9803063,1.212079,-0.2483878,-0.02068195,-0.0274735,0.002502868,-0.02358262,-0.01897809,0.0002048733,0,0,0,1.031912,-8.968088,0.01157524,255,-0.04991164
7.620949,-0.963972,1.223233,-0.2397788,-0.9814928,1.210861,-0.2485388,-0.1191917,-0.163361,0.005611852,-0.1454512,-0.1293772,-0.009512089,0,0,0,0.9164792,-9.083521,0.01115278,255,-0.04669038
7.640915,-0.9650667,1.221669,-0.2398776,-0.982619,1.209542,-0.2487592,-0.05304609,-0.0735893,-0.001596232,-0.05995205,-0.06153021,-0.007628783,0,0,0,0.8484383,-9.151562,0.01085196,255,-0.04409285
7.663216,-0.9658824,1.220457,-0.2400125,-0.9835193,1.20836,-0.2490223,-0.05313947,-0.07590856,-0.004797454,-0.05467303,-0.06403935,-0.01070023,0,0,0,3.791579,-6.208422,0.01048155,255,-0.03364702
7.686157,-0.9659452,1.219721,-0.240032,-0.9844646,1.207039,-0.2493635,-0.03771495,-0.05605159,-0.006238977,-0.04162533,-0.05463514,-0.0121638,0,0,0,5.234356,-4.765644,0.01014639,255,-0.02956212
